"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal"
"SSna_56",1.3245e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_56",1.3201e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_56",1.5094e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_56",1.3937e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_56",1.9324e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_56",2.8777e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",14,"NaTFSI",29,"0.9 PEGMEA, 0.1 PEGDA, 14 aerosil 380, 29 NaTFSI",2024-04-25,"PCB print",3,0,0,"PCB print",FALSE
"SSna_57",1.6129e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",1.5873e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",2.2989e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",2.2472e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",1.9139e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",2e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",1.5094e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_57",9.8765e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 NaTFSI",2024-05-06,"PCB print",3,0.028,0.4333,"PCB print",FALSE
"SSna_58",1.087e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",1.1869e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.5316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.3669e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.7778e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.7211e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.1277e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_58",2.1053e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",2.86,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 2.86 NaTFSI",2024-05-06,"PCB print",3,0.028,0.7133,"PCB print",FALSE
"SSna_59",1.5267e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_59",1.5094e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_59",2.1739e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_59",2.439e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_59",2.7211e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_59",2.7027e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",5.71,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 5.71 NaTFSI",2024-05-06,"PCB print",3,0.028,0.3667,"PCB print",FALSE
"SSna_60",2.7211e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",2.7778e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",3.8462e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",3.8835e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",4.4994e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",4.902e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",4.4101e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_60",4.3908e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 NaTFSI",2024-05-06,"PCB print",3,0.028,0.73,"PCB print",FALSE
"SSna_61",3.2787e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",11.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 11.4 NaTFSI",2024-05-06,"PCB print",3,0.028,0.8267,"PCB print",FALSE
"SSna_61",3.1746e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",11.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 11.4 NaTFSI",2024-05-06,"PCB print",3,0.028,0.8267,"PCB print",FALSE
"SSna_61",4.0363e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"NaTFSI",11.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 11.4 NaTFSI",2024-05-06,"PCB print",3,0.028,0.8267,"PCB print",FALSE
