Filename	10-23-23-pegda-pegmea-0a380-0litfsi
Instrument name	DSC2A-01583 (172.23.160.11)
Operator	JJS
rundate	10/7/2024
Sample name	10-23-23-pegda-pegmea-0a380-0litfsi
proceduresegments	Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C
[step]
Ramp 5.00 °C/min to -100.00 °C
Time	Temperature	Heat Flow (Normalized)
180.87	48.77	-0.179	-2.314
180.87	48.74	-0.179	-2.314
180.86	48.71	-0.179	-2.314
180.86	48.73	-0.179	-2.314
180.87	48.74	-0.179	-2.314
180.87	48.75	-0.179	-2.314
180.87	48.75	-0.179	-2.314
180.87	48.76	-0.179	-2.314
180.87	48.77	-0.179	-2.314
180.87	48.78	-0.179	-2.314
180.86	48.72	-0.179	-2.314
180.87	48.78	-0.179	-2.314
180.88	48.80	-0.179	-2.314
180.88	48.80	-0.179	-2.314
180.88	48.81	-0.179	-2.315
180.88	48.82	-0.179	-2.315
180.88	48.83	-0.179	-2.315
180.88	48.79	-0.179	-2.314
180.88	48.79	-0.179	-2.314
180.88	48.80	-0.179	-2.314
180.88	48.81	-0.179	-2.315
180.88	48.82	-0.179	-2.315
180.88	48.83	-0.179	-2.315
180.88	48.84	-0.179	-2.315
180.88	48.80	-0.179	-2.314
180.88	48.84	-0.179	-2.315
180.89	48.85	-0.179	-2.315
180.89	48.86	-0.179	-2.315
180.89	48.87	-0.179	-2.315
180.89	48.88	-0.179	-2.315
180.90	48.89	-0.179	-2.315
180.90	48.90	-0.179	-2.315
180.90	48.90	-0.179	-2.315
180.90	48.91	-0.179	-2.315
180.89	48.85	-0.179	-2.315
180.89	48.85	-0.179	-2.315
180.89	48.86	-0.179	-2.315
180.89	48.87	-0.179	-2.315
180.89	48.88	-0.179	-2.315
180.90	48.89	-0.179	-2.315
180.90	48.90	-0.179	-2.315
180.90	48.90	-0.179	-2.315
180.90	48.91	-0.179	-2.315
180.90	48.92	-0.179	-2.315
180.90	48.93	-0.179	-2.315
180.90	48.94	-0.179	-2.315
180.91	48.95	-0.179	-2.315
180.91	48.95	-0.179	-2.315
180.91	48.96	-0.179	-2.315
180.91	48.97	-0.179	-2.315
180.91	48.98	-0.179	-2.315
180.89	48.85	-0.179	-2.315
180.90	48.92	-0.179	-2.315
180.90	48.94	-0.179	-2.315
180.91	48.95	-0.179	-2.315
180.91	48.95	-0.179	-2.315
180.91	48.96	-0.179	-2.315
180.91	48.97	-0.179	-2.315
180.91	48.98	-0.179	-2.315
180.92	48.99	-0.179	-2.315
180.90	48.93	-0.179	-2.315
180.92	49.00	-0.179	-2.315
180.92	49.01	-0.179	-2.315
180.92	49.02	-0.179	-2.315
180.92	49.03	-0.179	-2.315
180.93	49.04	-0.179	-2.315
180.93	49.05	-0.179	-2.315
180.92	49.00	-0.179	-2.315
180.92	48.99	-0.179	-2.315
180.92	49.00	-0.179	-2.315
180.92	49.01	-0.179	-2.315
180.92	49.02	-0.179	-2.315
180.92	49.03	-0.179	-2.315
180.93	49.04	-0.179	-2.315
180.93	49.05	-0.179	-2.315
180.93	49.05	-0.179	-2.315
180.92	49.00	-0.179	-2.315
180.93	49.05	-0.179	-2.315
180.93	49.07	-0.179	-2.315
180.93	49.08	-0.179	-2.315
180.93	49.09	-0.179	-2.315
180.94	49.10	-0.179	-2.315
180.94	49.10	-0.179	-2.315
180.93	49.06	-0.179	-2.315
180.93	49.06	-0.179	-2.315
180.93	49.08	-0.179	-2.315
180.93	49.09	-0.179	-2.315
180.94	49.10	-0.179	-2.315
180.94	49.10	-0.179	-2.315
180.94	49.11	-0.179	-2.315
180.93	49.07	-0.179	-2.315
180.94	49.11	-0.179	-2.315
180.94	49.13	-0.179	-2.315
180.95	49.14	-0.179	-2.315
180.95	49.15	-0.179	-2.315
180.95	49.15	-0.179	-2.315
180.95	49.16	-0.179	-2.315
180.94	49.12	-0.179	-2.315
180.94	49.13	-0.179	-2.315
180.95	49.14	-0.179	-2.315
180.95	49.15	-0.179	-2.315
180.95	49.15	-0.179	-2.315
180.95	49.16	-0.179	-2.315
180.94	49.12	-0.179	-2.315
180.95	49.17	-0.179	-2.315
180.95	49.19	-0.179	-2.315
180.96	49.20	-0.179	-2.315
180.96	49.20	-0.179	-2.315
180.96	49.21	-0.179	-2.315
180.95	49.18	-0.179	-2.315
180.95	49.18	-0.179	-2.315
180.95	49.19	-0.179	-2.315
180.96	49.20	-0.179	-2.315
180.96	49.20	-0.179	-2.315
180.96	49.21	-0.179	-2.315
180.95	49.17	-0.179	-2.315
180.96	49.22	-0.179	-2.315
180.97	49.24	-0.179	-2.315
180.97	49.25	-0.179	-2.315
180.97	49.25	-0.179	-2.315
180.96	49.23	-0.179	-2.315
180.96	49.22	-0.179	-2.315
180.97	49.24	-0.179	-2.315
180.97	49.25	-0.179	-2.315
180.97	49.25	-0.179	-2.315
180.97	49.26	-0.179	-2.315
180.96	49.23	-0.179	-2.315
180.97	49.26	-0.179	-2.315
180.97	49.28	-0.179	-2.315
180.98	49.29	-0.179	-2.315
180.98	49.30	-0.179	-2.315
180.98	49.30	-0.179	-2.315
180.98	49.31	-0.179	-2.315
180.97	49.27	-0.179	-2.315
180.97	49.27	-0.179	-2.315
180.98	49.29	-0.179	-2.315
180.98	49.30	-0.179	-2.315
180.98	49.30	-0.179	-2.315
180.98	49.31	-0.179	-2.315
180.98	49.32	-0.179	-2.315
180.97	49.28	-0.179	-2.315
180.98	49.32	-0.179	-2.315
180.98	49.34	-0.179	-2.315
180.99	49.35	-0.179	-2.315
180.99	49.35	-0.179	-2.315
180.98	49.33	-0.179	-2.315
180.98	49.33	-0.179	-2.315
180.99	49.35	-0.179	-2.315
180.99	49.35	-0.179	-2.315
180.99	49.36	-0.179	-2.315
180.98	49.34	-0.179	-2.315
180.99	49.36	-0.179	-2.315
180.99	49.38	-0.179	-2.315
181.00	49.39	-0.179	-2.315
181.00	49.40	-0.179	-2.315
181.00	49.40	-0.179	-2.315
180.99	49.37	-0.179	-2.315
180.99	49.37	-0.179	-2.315
181.00	49.39	-0.179	-2.315
181.00	49.40	-0.179	-2.315
181.00	49.40	-0.179	-2.315
181.00	49.41	-0.179	-2.315
180.99	49.38	-0.179	-2.315
181.00	49.41	-0.179	-2.315
181.00	49.43	-0.179	-2.315
181.00	49.44	-0.179	-2.315
181.01	49.45	-0.179	-2.315
181.01	49.45	-0.179	-2.315
181.00	49.42	-0.179	-2.315
181.00	49.42	-0.179	-2.315
181.00	49.44	-0.179	-2.315
181.01	49.45	-0.179	-2.315
181.01	49.45	-0.179	-2.315
181.00	49.43	-0.179	-2.315
181.01	49.46	-0.179	-2.315
181.01	49.48	-0.179	-2.315
181.02	49.49	-0.179	-2.315
181.02	49.50	-0.179	-2.315
181.02	49.50	-0.179	-2.315
181.02	49.51	-0.179	-2.315
181.01	49.47	-0.179	-2.315
181.01	49.46	-0.179	-2.315
181.01	49.48	-0.179	-2.315
181.02	49.49	-0.179	-2.315
181.02	49.50	-0.179	-2.315
181.02	49.50	-0.179	-2.315
181.02	49.51	-0.179	-2.315
181.02	49.52	-0.179	-2.315
181.01	49.47	-0.179	-2.315
181.02	49.52	-0.179	-2.315
181.03	49.54	-0.179	-2.315
181.03	49.55	-0.179	-2.315
181.03	49.55	-0.179	-2.315
181.03	49.56	-0.179	-2.315
181.02	49.53	-0.179	-2.315
181.02	49.53	-0.179	-2.315
181.03	49.55	-0.179	-2.315
181.03	49.55	-0.179	-2.315
181.03	49.56	-0.179	-2.315
181.03	49.57	-0.179	-2.315
181.03	49.58	-0.179	-2.315
181.03	49.54	-0.179	-2.315
181.03	49.57	-0.179	-2.315
181.03	49.59	-0.179	-2.315
181.04	49.60	-0.179	-2.315
181.04	49.60	-0.179	-2.315
181.04	49.61	-0.179	-2.315
181.03	49.58	-0.179	-2.315
181.03	49.59	-0.179	-2.315
181.04	49.60	-0.179	-2.315
181.04	49.61	-0.179	-2.315
181.04	49.62	-0.179	-2.315
181.04	49.60	-0.179	-2.315
181.04	49.62	-0.179	-2.315
181.05	49.64	-0.179	-2.315
181.05	49.64	-0.179	-2.315
181.05	49.65	-0.179	-2.315
181.05	49.66	-0.179	-2.315
181.05	49.67	-0.179	-2.315
181.05	49.68	-0.179	-2.315
181.04	49.63	-0.179	-2.315
181.04	49.63	-0.179	-2.315
181.05	49.64	-0.179	-2.315
181.05	49.65	-0.179	-2.315
181.05	49.66	-0.179	-2.315
181.05	49.67	-0.179	-2.315
181.05	49.68	-0.179	-2.315
181.05	49.69	-0.179	-2.315
181.05	49.64	-0.179	-2.315
181.05	49.69	-0.179	-2.315
181.06	49.70	-0.179	-2.315
181.06	49.71	-0.179	-2.315
181.06	49.72	-0.179	-2.315
181.06	49.73	-0.179	-2.315
181.07	49.74	-0.179	-2.315
181.07	49.75	-0.179	-2.315
181.07	49.75	-0.179	-2.315
181.07	49.76	-0.179	-2.315
181.07	49.77	-0.179	-2.315
181.07	49.78	-0.179	-2.315
181.08	49.79	-0.179	-2.315
181.06	49.70	-0.179	-2.315
181.06	49.70	-0.179	-2.315
181.06	49.71	-0.179	-2.315
181.06	49.72	-0.179	-2.315
181.06	49.73	-0.179	-2.315
181.07	49.74	-0.179	-2.315
181.07	49.75	-0.179	-2.315
181.07	49.75	-0.179	-2.315
181.07	49.76	-0.179	-2.315
181.07	49.77	-0.179	-2.315
181.07	49.78	-0.179	-2.315
181.08	49.79	-0.179	-2.315
181.08	49.80	-0.179	-2.315
181.06	49.70	-0.179	-2.315
181.08	49.80	-0.179	-2.315
181.08	49.81	-0.179	-2.315
181.08	49.82	-0.179	-2.315
181.08	49.83	-0.179	-2.315
181.08	49.84	-0.179	-2.315
181.09	49.85	-0.179	-2.315
181.09	49.85	-0.179	-2.315
181.09	49.86	-0.179	-2.315
181.09	49.87	-0.179	-2.315
181.08	49.81	-0.179	-2.315
181.08	49.81	-0.179	-2.315
181.08	49.82	-0.179	-2.315
181.08	49.83	-0.179	-2.315
181.08	49.84	-0.179	-2.315
181.09	49.85	-0.179	-2.315
181.09	49.85	-0.179	-2.315
181.09	49.86	-0.179	-2.315
181.09	49.87	-0.179	-2.315
181.08	49.81	-0.179	-2.315
181.09	49.88	-0.179	-2.315
181.10	49.90	-0.179	-2.315
181.10	49.90	-0.179	-2.315
181.10	49.91	-0.179	-2.315
181.10	49.89	-0.179	-2.315
181.09	49.88	-0.179	-2.315
181.10	49.90	-0.179	-2.315
181.10	49.90	-0.179	-2.315
181.10	49.91	-0.179	-2.315
181.10	49.92	-0.179	-2.315
181.10	49.89	-0.179	-2.315
181.10	49.92	-0.179	-2.315
181.10	49.94	-0.179	-2.315
181.11	49.95	-0.179	-2.315
181.11	49.95	-0.179	-2.315
181.10	49.93	-0.179	-2.315
181.10	49.93	-0.179	-2.315
181.11	49.95	-0.179	-2.315
181.11	49.95	-0.179	-2.315
181.11	49.96	-0.179	-2.315
181.11	49.97	-0.179	-2.315
181.10	49.94	-0.179	-2.315
181.11	49.97	-0.179	-2.315
181.11	49.98	-0.179	-2.315
181.12	49.99	-0.179	-2.315
181.12	50.00	-0.179	-2.315
181.11	49.96	-0.179	-2.315
181.11	49.98	-0.179	-2.315
181.12	50.00	-0.179	-2.315
181.12	50.00	-0.179	-2.316
181.12	50.01	-0.179	-2.316
181.12	50.02	-0.180	-2.316
181.12	50.03	-0.180	-2.316
181.12	49.99	-0.179	-2.315
181.12	50.00	-0.179	-2.316
181.12	50.02	-0.180	-2.316
181.12	50.03	-0.180	-2.316
181.13	50.04	-0.180	-2.316
181.13	50.05	-0.180	-2.316
181.13	50.06	-0.180	-2.316
181.12	50.01	-0.179	-2.316
181.13	50.04	-0.180	-2.316
181.13	50.06	-0.180	-2.316
181.13	50.06	-0.180	-2.316
181.13	50.07	-0.180	-2.316
181.13	50.08	-0.180	-2.316
181.13	50.05	-0.180	-2.316
181.13	50.06	-0.180	-2.316
181.13	50.08	-0.180	-2.316
181.13	50.09	-0.180	-2.316
181.14	50.10	-0.180	-2.316
181.14	50.10	-0.180	-2.316
181.13	50.07	-0.180	-2.316
181.13	50.09	-0.180	-2.316
181.14	50.10	-0.180	-2.316
181.14	50.10	-0.180	-2.316
181.14	50.11	-0.180	-2.316
181.14	50.13	-0.180	-2.316
181.15	50.14	-0.180	-2.316
181.15	50.15	-0.180	-2.316
181.15	50.15	-0.180	-2.316
181.14	50.12	-0.180	-2.316
181.14	50.11	-0.180	-2.316
181.14	50.13	-0.180	-2.316
181.15	50.14	-0.180	-2.316
181.15	50.15	-0.180	-2.316
181.15	50.15	-0.180	-2.316
181.15	50.16	-0.180	-2.316
181.14	50.12	-0.180	-2.316
181.15	50.16	-0.180	-2.316
181.15	50.18	-0.180	-2.316
181.15	50.19	-0.180	-2.316
181.16	50.20	-0.180	-2.316
181.16	50.20	-0.180	-2.316
181.16	50.21	-0.180	-2.316
181.15	50.17	-0.180	-2.316
181.15	50.17	-0.180	-2.316
181.15	50.19	-0.180	-2.316
181.16	50.20	-0.180	-2.316
181.16	50.20	-0.180	-2.316
181.16	50.21	-0.180	-2.316
181.16	50.22	-0.180	-2.316
181.15	50.18	-0.180	-2.316
181.16	50.22	-0.180	-2.316
181.17	50.24	-0.180	-2.316
181.17	50.25	-0.180	-2.316
181.17	50.25	-0.180	-2.316
181.17	50.26	-0.180	-2.316
181.16	50.23	-0.180	-2.316
181.16	50.23	-0.180	-2.316
181.17	50.25	-0.180	-2.316
181.17	50.25	-0.180	-2.316
181.17	50.26	-0.180	-2.316
181.17	50.27	-0.180	-2.316
181.17	50.28	-0.180	-2.316
181.18	50.29	-0.180	-2.316
181.17	50.24	-0.180	-2.316
181.17	50.27	-0.180	-2.316
181.18	50.29	-0.180	-2.316
181.18	50.30	-0.180	-2.316
181.18	50.30	-0.180	-2.316
181.17	50.28	-0.180	-2.316
181.18	50.30	-0.180	-2.316
181.18	50.31	-0.180	-2.316
181.18	50.32	-0.180	-2.316
181.18	50.33	-0.180	-2.316
181.18	50.34	-0.180	-2.316
181.18	50.30	-0.180	-2.316
181.18	50.31	-0.180	-2.316
181.18	50.33	-0.180	-2.316
181.18	50.34	-0.180	-2.316
181.19	50.35	-0.180	-2.316
181.18	50.32	-0.180	-2.316
181.19	50.36	-0.180	-2.316
181.19	50.37	-0.180	-2.316
181.19	50.38	-0.180	-2.316
181.20	50.39	-0.180	-2.316
181.20	50.40	-0.180	-2.316
181.19	50.36	-0.180	-2.316
181.19	50.35	-0.180	-2.316
181.19	50.36	-0.180	-2.316
181.19	50.37	-0.180	-2.316
181.19	50.38	-0.180	-2.316
181.20	50.39	-0.180	-2.316
181.20	50.40	-0.180	-2.316
181.19	50.36	-0.180	-2.316
181.20	50.41	-0.180	-2.316
181.20	50.42	-0.180	-2.316
181.20	50.43	-0.180	-2.316
181.20	50.41	-0.180	-2.316
181.20	50.41	-0.180	-2.316
181.20	50.42	-0.180	-2.316
181.20	50.43	-0.180	-2.316
181.20	50.44	-0.180	-2.316
181.20	50.41	-0.180	-2.316
181.21	50.45	-0.180	-2.316
181.21	50.45	-0.180	-2.316
181.21	50.46	-0.180	-2.316
181.21	50.47	-0.180	-2.316
181.21	50.48	-0.180	-2.316
181.20	50.44	-0.180	-2.316
181.21	50.45	-0.180	-2.316
181.21	50.46	-0.180	-2.316
181.21	50.47	-0.180	-2.316
181.21	50.48	-0.180	-2.316
181.22	50.49	-0.180	-2.316
181.21	50.45	-0.180	-2.316
181.22	50.49	-0.180	-2.316
181.22	50.51	-0.180	-2.316
181.22	50.51	-0.180	-2.316
181.22	50.52	-0.180	-2.316
181.22	50.53	-0.180	-2.316
181.23	50.54	-0.180	-2.316
181.23	50.55	-0.180	-2.316
181.23	50.56	-0.180	-2.316
181.23	50.56	-0.180	-2.316
181.23	50.57	-0.180	-2.316
181.23	50.58	-0.180	-2.316
181.23	50.59	-0.180	-2.316
181.22	50.50	-0.180	-2.316
181.22	50.50	-0.180	-2.316
181.22	50.51	-0.180	-2.316
181.22	50.52	-0.180	-2.316
181.22	50.53	-0.180	-2.316
181.23	50.54	-0.180	-2.316
181.23	50.55	-0.180	-2.316
181.23	50.56	-0.180	-2.316
181.23	50.56	-0.180	-2.316
181.23	50.57	-0.180	-2.316
181.23	50.58	-0.180	-2.316
181.23	50.59	-0.180	-2.316
181.22	50.51	-0.180	-2.316
181.24	50.60	-0.180	-2.316
181.24	50.61	-0.180	-2.316
181.24	50.62	-0.180	-2.316
181.24	50.63	-0.180	-2.317
181.25	50.64	-0.180	-2.317
181.25	50.65	-0.180	-2.317
181.25	50.66	-0.180	-2.317
181.24	50.61	-0.180	-2.316
181.24	50.60	-0.180	-2.316
181.24	50.61	-0.180	-2.316
181.24	50.62	-0.180	-2.316
181.24	50.63	-0.180	-2.317
181.25	50.64	-0.180	-2.317
181.25	50.65	-0.180	-2.317
181.25	50.66	-0.180	-2.317
181.25	50.66	-0.180	-2.317
181.24	50.61	-0.180	-2.316
181.25	50.66	-0.180	-2.317
181.25	50.68	-0.180	-2.317
181.25	50.69	-0.180	-2.317
181.26	50.70	-0.180	-2.317
181.25	50.67	-0.180	-2.317
181.25	50.68	-0.180	-2.317
181.25	50.69	-0.180	-2.317
181.26	50.70	-0.180	-2.317
181.26	50.71	-0.180	-2.317
181.25	50.67	-0.180	-2.317
181.26	50.71	-0.180	-2.317
181.26	50.72	-0.180	-2.317
181.26	50.73	-0.180	-2.317
181.27	50.74	-0.180	-2.317
181.27	50.75	-0.180	-2.317
181.27	50.76	-0.180	-2.317
181.26	50.71	-0.180	-2.317
181.26	50.71	-0.180	-2.317
181.26	50.73	-0.180	-2.317
181.27	50.74	-0.180	-2.317
181.27	50.75	-0.180	-2.317
181.27	50.76	-0.180	-2.317
181.26	50.72	-0.180	-2.317
181.27	50.76	-0.180	-2.317
181.27	50.78	-0.180	-2.317
181.28	50.79	-0.180	-2.317
181.28	50.80	-0.180	-2.317
181.28	50.81	-0.180	-2.317
181.28	50.81	-0.180	-2.317
181.27	50.77	-0.180	-2.317
181.27	50.76	-0.180	-2.317
181.27	50.78	-0.180	-2.317
181.28	50.79	-0.180	-2.317
181.28	50.80	-0.180	-2.317
181.28	50.81	-0.180	-2.317
181.28	50.81	-0.180	-2.317
181.28	50.82	-0.180	-2.317
181.27	50.77	-0.180	-2.317
181.28	50.82	-0.180	-2.317
181.28	50.84	-0.180	-2.317
181.29	50.85	-0.180	-2.317
181.29	50.86	-0.180	-2.317
181.29	50.86	-0.180	-2.317
181.28	50.83	-0.180	-2.317
181.28	50.83	-0.180	-2.317
181.29	50.85	-0.180	-2.317
181.29	50.86	-0.180	-2.317
181.29	50.86	-0.180	-2.317
181.28	50.84	-0.180	-2.317
181.29	50.87	-0.180	-2.317
181.30	50.89	-0.180	-2.317
181.30	50.90	-0.180	-2.317
181.30	50.91	-0.180	-2.317
181.30	50.91	-0.180	-2.317
181.29	50.88	-0.180	-2.317
181.29	50.88	-0.180	-2.317
181.30	50.89	-0.180	-2.317
181.30	50.90	-0.180	-2.317
181.30	50.91	-0.180	-2.317
181.30	50.91	-0.180	-2.317
181.29	50.87	-0.180	-2.317
181.30	50.92	-0.180	-2.317
181.30	50.94	-0.180	-2.317
181.31	50.95	-0.180	-2.317
181.31	50.95	-0.180	-2.317
181.31	50.96	-0.180	-2.317
181.30	50.93	-0.180	-2.317
181.30	50.92	-0.180	-2.317
181.30	50.94	-0.180	-2.317
181.31	50.95	-0.180	-2.317
181.31	50.95	-0.180	-2.317
181.31	50.96	-0.180	-2.317
181.31	50.97	-0.180	-2.317
181.30	50.93	-0.180	-2.317
181.31	50.97	-0.180	-2.317
181.32	50.99	-0.180	-2.317
181.32	51.00	-0.180	-2.317
181.32	51.00	-0.180	-2.317
181.32	51.01	-0.180	-2.317
181.31	50.98	-0.180	-2.317
181.31	50.98	-0.180	-2.317
181.32	51.00	-0.180	-2.317
181.32	51.00	-0.180	-2.317
181.32	51.01	-0.180	-2.317
181.32	51.02	-0.180	-2.317
181.32	51.03	-0.180	-2.317
181.33	51.04	-0.180	-2.317
181.32	50.99	-0.180	-2.317
181.32	51.03	-0.180	-2.317
181.33	51.04	-0.180	-2.317
181.33	51.05	-0.180	-2.317
181.33	51.06	-0.180	-2.317
181.32	51.02	-0.180	-2.317
181.33	51.05	-0.180	-2.317
181.33	51.06	-0.180	-2.317
181.33	51.07	-0.180	-2.317
181.33	51.08	-0.180	-2.317
181.33	51.06	-0.180	-2.317
181.33	51.06	-0.180	-2.317
181.33	51.08	-0.180	-2.317
181.33	51.09	-0.180	-2.317
181.34	51.10	-0.180	-2.317
181.33	51.07	-0.180	-2.317
181.33	51.09	-0.180	-2.317
181.34	51.11	-0.180	-2.317
181.34	51.11	-0.180	-2.317
181.34	51.12	-0.180	-2.317
181.34	51.13	-0.180	-2.317
181.35	51.14	-0.180	-2.317
181.34	51.10	-0.180	-2.317
181.34	51.11	-0.180	-2.317
181.34	51.12	-0.180	-2.317
181.34	51.13	-0.180	-2.317
181.35	51.14	-0.180	-2.317
181.35	51.15	-0.180	-2.317
181.35	51.16	-0.180	-2.317
181.34	51.11	-0.180	-2.317
181.35	51.16	-0.180	-2.317
181.35	51.18	-0.180	-2.317
181.35	51.19	-0.180	-2.317
181.36	51.20	-0.180	-2.317
181.36	51.21	-0.180	-2.317
181.35	51.17	-0.180	-2.317
181.35	51.15	-0.180	-2.317
181.35	51.16	-0.180	-2.317
181.35	51.17	-0.180	-2.317
181.35	51.18	-0.180	-2.317
181.35	51.19	-0.180	-2.317
181.36	51.20	-0.180	-2.317
181.36	51.21	-0.180	-2.317
181.36	51.21	-0.180	-2.317
181.35	51.16	-0.180	-2.317
181.36	51.21	-0.180	-2.317
181.36	51.23	-0.180	-2.317
181.37	51.24	-0.180	-2.317
181.37	51.25	-0.180	-2.317
181.37	51.26	-0.180	-2.317
181.37	51.26	-0.180	-2.317
181.36	51.22	-0.180	-2.317
181.36	51.22	-0.180	-2.317
181.37	51.24	-0.180	-2.317
181.37	51.25	-0.180	-2.317
181.37	51.26	-0.180	-2.317
181.37	51.26	-0.180	-2.317
181.37	51.27	-0.180	-2.317
181.36	51.23	-0.180	-2.317
181.37	51.27	-0.180	-2.317
181.38	51.29	-0.180	-2.317
181.38	51.30	-0.180	-2.317
181.38	51.31	-0.180	-2.317
181.38	51.31	-0.180	-2.317
181.38	51.32	-0.180	-2.318
181.37	51.28	-0.180	-2.317
181.38	51.29	-0.180	-2.317
181.38	51.30	-0.180	-2.317
181.38	51.31	-0.180	-2.317
181.38	51.31	-0.180	-2.317
181.38	51.32	-0.180	-2.318
181.37	51.28	-0.180	-2.317
181.38	51.33	-0.180	-2.318
181.39	51.35	-0.180	-2.318
181.39	51.36	-0.180	-2.318
181.39	51.36	-0.180	-2.318
181.39	51.37	-0.180	-2.318
181.39	51.38	-0.180	-2.318
181.40	51.39	-0.180	-2.318
181.40	51.40	-0.180	-2.317
181.38	51.34	-0.180	-2.318
181.38	51.33	-0.180	-2.318
181.39	51.35	-0.180	-2.318
181.39	51.36	-0.180	-2.318
181.39	51.36	-0.180	-2.318
181.39	51.37	-0.180	-2.318
181.39	51.38	-0.180	-2.318
181.40	51.39	-0.180	-2.318
181.40	51.40	-0.180	-2.317
181.40	51.41	-0.180	-2.318
181.38	51.34	-0.180	-2.318
181.40	51.41	-0.180	-2.318
181.40	51.42	-0.180	-2.318
181.40	51.43	-0.180	-2.318
181.40	51.44	-0.180	-2.318
181.41	51.45	-0.180	-2.318
181.41	51.46	-0.180	-2.318
181.41	51.46	-0.180	-2.318
181.41	51.47	-0.180	-2.318
181.41	51.48	-0.180	-2.318
181.42	51.49	-0.180	-2.318
181.42	51.50	-0.180	-2.318
181.40	51.41	-0.180	-2.318
181.40	51.41	-0.180	-2.318
181.40	51.43	-0.180	-2.318
181.40	51.44	-0.180	-2.318
181.41	51.45	-0.180	-2.318
181.41	51.46	-0.180	-2.318
181.41	51.46	-0.180	-2.318
181.41	51.47	-0.180	-2.318
181.41	51.48	-0.180	-2.318
181.42	51.49	-0.180	-2.318
181.42	51.50	-0.180	-2.318
181.42	51.51	-0.180	-2.318
181.40	51.42	-0.180	-2.318
181.42	51.51	-0.180	-2.318
181.42	51.52	-0.180	-2.318
181.42	51.53	-0.180	-2.318
181.43	51.54	-0.180	-2.318
181.43	51.55	-0.180	-2.318
181.43	51.56	-0.180	-2.318
181.43	51.56	-0.180	-2.318
181.43	51.57	-0.180	-2.318
181.42	51.51	-0.180	-2.318
181.42	51.51	-0.180	-2.318
181.42	51.53	-0.180	-2.318
181.43	51.54	-0.180	-2.318
181.43	51.55	-0.180	-2.318
181.43	51.56	-0.180	-2.318
181.43	51.56	-0.180	-2.318
181.43	51.57	-0.180	-2.318
181.43	51.58	-0.180	-2.318
181.42	51.52	-0.180	-2.318
181.43	51.58	-0.180	-2.318
181.44	51.60	-0.180	-2.318
181.44	51.61	-0.180	-2.318
181.43	51.59	-0.180	-2.318
181.43	51.59	-0.180	-2.318
181.44	51.61	-0.180	-2.318
181.44	51.61	-0.180	-2.318
181.44	51.60	-0.180	-2.318
181.44	51.62	-0.180	-2.318
181.44	51.63	-0.180	-2.318
181.45	51.64	-0.180	-2.318
181.45	51.65	-0.180	-2.318
181.45	51.65	-0.180	-2.318
181.44	51.61	-0.180	-2.318
181.44	51.62	-0.180	-2.318
181.45	51.64	-0.180	-2.318
181.45	51.65	-0.180	-2.318
181.45	51.65	-0.180	-2.318
181.45	51.66	-0.180	-2.318
181.44	51.63	-0.180	-2.318
181.45	51.66	-0.180	-2.318
181.45	51.68	-0.180	-2.318
181.45	51.67	-0.180	-2.318
181.45	51.67	-0.180	-2.318
181.45	51.69	-0.180	-2.318
181.46	51.70	-0.180	-2.318
181.45	51.68	-0.180	-2.318
181.45	51.69	-0.180	-2.318
181.46	51.71	-0.180	-2.318
181.46	51.71	-0.180	-2.318
181.46	51.72	-0.180	-2.318
181.46	51.73	-0.180	-2.318
181.46	51.70	-0.180	-2.318
181.46	51.71	-0.180	-2.318
181.46	51.72	-0.180	-2.318
181.46	51.73	-0.180	-2.318
181.47	51.74	-0.180	-2.318
181.47	51.75	-0.180	-2.318
181.47	51.76	-0.180	-2.318
181.46	51.71	-0.180	-2.318
181.47	51.74	-0.180	-2.318
181.47	51.76	-0.180	-2.318
181.47	51.76	-0.180	-2.318
181.47	51.77	-0.180	-2.318
181.47	51.78	-0.180	-2.318
181.48	51.79	-0.180	-2.318
181.47	51.75	-0.180	-2.318
181.47	51.76	-0.180	-2.318
181.47	51.78	-0.180	-2.318
181.48	51.79	-0.180	-2.318
181.48	51.80	-0.180	-2.318
181.48	51.81	-0.180	-2.318
181.47	51.77	-0.180	-2.318
181.48	51.80	-0.180	-2.318
181.48	51.81	-0.180	-2.318
181.48	51.82	-0.180	-2.318
181.48	51.83	-0.180	-2.318
181.48	51.81	-0.180	-2.318
181.48	51.81	-0.180	-2.318
181.48	51.83	-0.180	-2.318
181.48	51.84	-0.180	-2.318
181.49	51.85	-0.180	-2.318
181.49	51.86	-0.180	-2.318
181.49	51.86	-0.180	-2.318
181.48	51.82	-0.180	-2.318
181.48	51.84	-0.180	-2.318
181.49	51.86	-0.180	-2.318
181.49	51.86	-0.180	-2.318
181.49	51.87	-0.180	-2.318
181.49	51.88	-0.180	-2.318
181.50	51.89	-0.180	-2.318
181.49	51.85	-0.180	-2.318
181.49	51.88	-0.180	-2.318
181.50	51.89	-0.180	-2.318
181.50	51.90	-0.180	-2.318
181.50	51.91	-0.180	-2.318
181.50	51.91	-0.180	-2.318
181.49	51.87	-0.180	-2.318
181.50	51.90	-0.180	-2.318
